source	target	category	domain	source_tag	status	scope	notes
Attack speed	攻击速度	T.GAME.STAT	combat	tformat	preferred	core	角色面板 Speeds/Attack Speed 行；与 Global speed 全局速度区分
Crit chance	暴击率	T.GAME.STAT	combat	tformat	preferred	core	角色面板 Crit 显示与装备词条；暴击伤害用“暴击伤害”
Physical Power	物理强度	T.GAME.STAT	combat	tformat	preferred	core	角色面板物理强度；力量属性描述与技能效果统一用此译名
Physical Save	物理豁免	T.GAME.STAT	combat	_t	preferred	core	角色面板 Physical Save 行；与 Spell Save 法术豁免、Mental Save 精神豁免并列
Spell Save	法术豁免	T.GAME.STAT	combat	_t	preferred	core	角色面板 Spell Save 行；与 Physical Save 物理豁免、Mental Save 精神豁免并列
Mental Save	精神豁免	T.GAME.STAT	combat	_t	preferred	core	角色面板 Mental Save 行；与 Physical Save 物理豁免、Spell Save 法术豁免并列
Resistances	抗性	T.GAME.STAT	combat	_t	preferred	core	角色面板 Resistances base/cap 行；单系抗性为“X抗性”，全抗为 All Resists 全部抗性
All Resists	全部抗性	T.GAME.STAT	combat	_t	preferred	core	角色面板 All Resists 行；对应 resists.all
Life	生命	T.GAME.RESOURCE	combat	_t	preferred	core	角色面板第一资源行；生命值语境统一用“生命值”，面板标签“生命”
Positive energy	正能量	T.GAME.RESOURCE	combat	_t	preferred	core	太阳骑士/赞歌职业资源；与 Negative energy 负能量区分
Negative energy	负能量	T.GAME.RESOURCE	combat	_t	preferred	core	星空法师/死亡赞歌职业资源；与 Positive energy 正能量区分
Souls	灵魂	T.GAME.RESOURCE	combat	_t	preferred	core	死灵法师资源；Maximum souls 灵魂上限
class	职业	T.GAME.TALENT_CATEGORY	talents	talent type	existing	core
race	种族技能	T.GAME.TALENT_CATEGORY	talents	talent type	existing	core
technique	格斗	T.GAME.TALENT_CATEGORY	talents	talent category	existing	core
spell	法术	T.GAME.TALENT_CATEGORY	talents	talent category	existing	core
chronomancy	时空	T.GAME.TALENT_CATEGORY	talents	talent category	existing	core
corruption	堕落	T.GAME.TALENT_CATEGORY	talents	talent category	existing	core
inscriptions	刻印	T.GAME.TALENT_CATEGORY	talents	talent category	preferred	global	统一核心和兽人战役的技能类别译法；具体类型仍使用“纹身/符文”
infusions	纹身	T.GAME.TALENT_CATEGORY	talents	talent type	existing	core
wildfire	焱	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	core	技能类型与技能树内部名称；与“焱系”“焱之书”保持一致，普通描述中的 wildfire 仍按语境译为“野火”
infusion	充能	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	core	炼金术师为宝石炸弹注入元素力量的技能类型；区别于刻印物品 Infusion（纹身）
necrosis	坏死	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	core	死灵法师操控生命衰败、负生命与死亡边界的技能类型；区别于 necromancy（死灵法术）
runes	符文	T.GAME.TALENT_CATEGORY	talents	talent type	existing	core
psionic	灵能	T.GAME.TALENT_CATEGORY	talents	talent category	existing	global
wild-gift	自然	T.GAME.TALENT_CATEGORY	talents	talent category	existing	global
celestial	天空	T.GAME.TALENT_CATEGORY	talents	talent category	existing	global
cursed	诅咒	T.GAME.TALENT_CATEGORY	talents	talent category	existing	global
golem	傀儡	T.GAME.TALENT_CATEGORY	talents	talent category	existing	global
undead	亡灵	T.GAME.TALENT_CATEGORY	talents	talent category	existing	global
demented	疯狂	T.GAME.TALENT_CATEGORY	talents	talent category	existing	dlc
sher'tul	夏·图尔	T.GAME.TALENT_CATEGORY	talents	talent category	existing	global
uber	觉醒技	T.GAME.TALENT_CATEGORY	talents	talent category	existing	global	高阶/觉醒技能类别
misc	杂项	T.GAME.TALENT_CATEGORY	talents	talent category	existing	global
other	其他	T.GAME.TALENT_CATEGORY	talents	talent category	existing	global
trance	入定	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	core	灵能系技能类型；指专注的入定状态，不是幻想
Psychic Assault	心灵突袭	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	core	灵能系直接攻击技能类型
Thought-Forms	思维形态	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	core	灵能塑造的精神体技能类型；不使用“具象之弧”
mentalism	心灵术	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	core	心灵能力技能类型；不是哲学上的唯心主义
slumber	沉睡	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	core	深度睡眠技能类型；与施加催眠的动作区分
dread	惊骇	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	dlc	兽人战役 steam talent type；不是 Dread 召唤物名称
dreadmaster	噩灵之王	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	core	Dreadmaster 技能类别
taints	污印	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	core	堕落系技能类型
steam	蒸汽	T.GAME.TALENT_CATEGORY	talents	talent category	existing	dlc	Embers of Rage 技能类别
demon seeds	恶魔之种	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
demonic pact	恶魔契约	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
infernal combat	地狱格斗	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
doom shield	毁灭之盾	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
black-magic	黑暗魔法	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
doom covenant	末日契约	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
spellblaze	魔法大爆炸	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
brutality	残暴	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
torture	折磨	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
wrath	愤怒	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
Fearfire	恐惧之炎	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
Heart of Fire	狱火之核	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
demonic strength	恶魔之力	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
Oppression	压制	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
doomelf	魔化精灵	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Ashes of Urh'Rok 技能树/技能类别名
tentacles	触手	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
horrific body	恐怖身躯	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
writhing body	扭曲身体	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
path of horror	恐魔之路	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
controlled horrors	恐魔操控	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
nether	彼世	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
void	虚空	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
entropy	熵	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
timethief	窃时	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
oblivion	毁灭	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
rift	裂隙	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
chronophage	噬宙	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
doom	终焉	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
prophecy	预言	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
calamity	灾厄	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
beyond sanity	非理性	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
drem	德瑞姆	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
krog	克罗格	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
parasite	寄生	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Cults of Entropy 技能树/技能类别名
object techniques	物品战技	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
yeti	雪人	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
whitehooves	白蹄	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
gestalt	格式塔	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
action at a distance	远程动作	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
psionic fog	灵能之雾	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
galvanic technomancy	科技法术：放电	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
terrene technomancy	科技法术：寒岩	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
occult technomancy	科技法术：玄机	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
other technomancy	科技法术：其他	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
armament	武装	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
assault	强袭	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
implants	植入体	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
physics	物理	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
chemistry	化学	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
engineering	工程	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
sawmaiming	链锯	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
battlefield management	战地控制	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
battle machinery	战术机械	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
automation	自动化	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
psytech gunnery	灵能射击	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
thoughts of iron	钢铁意志	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
mechstar	机械灵晶	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
magnetism	磁力	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	dlc	Embers of Rage 技能树类别名；使用名词性的磁力，不作过程含义的“磁化”
demolition	爆破	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
gadgets	工具	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
heavy weapons	重装武器	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
turrets	炮台	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
artillery	火炮	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
mecharachnid	机械蜘蛛	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
chemical warfare	化学武器	T.GAME.TALENT_CATEGORY	talents	talent type	existing	dlc	Embers of Rage 技能树/技能类别名
elusiveness	飘忽身法	T.GAME.TALENT_CATEGORY	talents	talent type	preferred	dlc	Embers of Rage 斗篷机动技能树类别名；指难以捉摸的身法，不作“狡诈”
Manathrust	奥术射线	T.GAME.TALENT	talents	talent name	existing	core
Garkul's Revenge	加库尔的复仇	T.GAME.TALENT	talents	talent name	existing	core
Life Tap	生命分流	T.GAME.TALENT	talents	talent name	existing	core
Paradox Clone	悖论分身	T.GAME.TALENT	talents	talent name	preferred	core	召唤未来的自己并随后将本体拉回过去，形成时间悖论；不译作“无序克隆”
Cursed Sentry	诅咒护卫	T.GAME.TALENT	talents	talent name	existing	core
Ghoulish Leap	定向跳跃	T.GAME.TALENT	talents	talent name	existing	core
Psionic Disruption	灵能瓦解	T.GAME.TALENT	talents	talent name	existing	dlc
Mana Clash	奥术对撞	T.GAME.TALENT	talents	talent name	existing	core
Acid Spray	酸液喷吐	T.GAME.TALENT	talents	talent name	existing	global
Blindside	闪电突袭	T.GAME.TALENT	talents	talent name	preferred	core	技能会以极快速度瞬移至目标身边并攻击；按机制译作“闪电突袭”，不按普通动词字面译作“偷袭”
Call of Amakthel	阿马克泰尔的呼唤	T.GAME.TALENT	talents	talent name	existing	global
Crush	压碎	T.GAME.TALENT	talents	talent name	existing	core
Death Dance	死亡之舞	T.GAME.TALENT	talents	talent name	existing	core
Defensive Throw	闪身投掷	T.GAME.TALENT	talents	talent name	preferred	core	空手闪避近战攻击后将目标摔倒的防御性投掷；统一技能名、战斗日志与状态说明，不与 Counterstrike“反击”混用
Fade	消隐	T.GAME.TALENT	talents	talent name	existing	core
Fireflash	爆裂火球	T.GAME.TALENT	talents	talent name	existing	core
Flame	火球术	T.GAME.TALENT	talents	talent name	existing	core
Flameshock	火焰冲击	T.GAME.TALENT	talents	talent name	existing	core
Frenzy	狂热	T.GAME.TALENT	talents	talent name	existing	global
Frost Grab	冰霜飞爪	T.GAME.TALENT	talents	talent name	existing	global
Kick	踢	T.GAME.TALENT	talents	talent name	existing	global
Lightning	闪电术	T.GAME.TALENT	talents	talent name	existing	core
Overgrowth	过度生长	T.GAME.TALENT	talents	talent name	existing	dlc
Phase Door	相位之门	T.GAME.TALENT	talents	talent name	existing	core
Self-destruction	自爆	T.GAME.TALENT	talents	talent name	existing	global
